None,283.21,0.0,0.0,1,Clear,sky is clear,2016-11-09 22:00:00,1484
None,283.25,0.0,0.0,0,Mist,mist,2013-09-25 05:00:00,2895
None,298.25,0.0,0.0,75,Rain,moderate rain,2016-09-06 17:00:00,4750
None,295.83,0.0,0.0,20,Haze,haze,2016-05-05 20:00:00,3153
None,294.55,0.0,0.0,75,Clouds,broken clouds,2018-07-10 09:00:00,4843
None,277.09,0.0,0.0,40,Mist,mist,2016-11-14 23:00:00,873
None,293.72,0.0,0.0,90,Rain,light rain,2016-09-07 12:00:00,4442
None,265.5,0.0,0.0,90,Snow,light snow,2015-12-18 00:00:00,705
None,289.83,0.0,0.0,1,Clear,sky is clear,2015-09-29 14:00:00,5299
None,271.77,0.0,0.0,90,Snow,heavy snow,2013-04-20 08:00:00,3197
None,292.48,0.0,0.0,75,Rain,moderate rain,2017-08-09 10:00:00,4368
None,255.58,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 09:00:00,5102
None,299.61,0.0,0.0,1,Clear,sky is clear,2017-09-12 13:00:00,4887
None,268.21,0.0,0.0,75,Clouds,broken clouds,2012-11-13 20:00:00,2604
None,290.22,0.0,0.0,1,Mist,mist,2018-08-11 07:00:00,2004
None,274.75,0.0,0.0,75,Clouds,broken clouds,2017-02-11 09:00:00,3155
None,277.04,0.0,0.0,1,Clear,sky is clear,2016-05-02 03:00:00,163
None,286.15,0.0,0.0,1,Clear,sky is clear,2015-10-14 19:00:00,3654
None,272.77,0.0,0.0,90,Fog,fog,2017-11-03 18:00:00,4317
None,294.77,0.51,0.0,64,Rain,light rain,2013-09-27 12:00:00,5468
None,285.94,0.0,0.0,90,Rain,light rain,2017-10-07 11:00:00,4585
None,301.44,0.0,0.0,40,Clouds,scattered clouds,2018-06-28 13:00:00,5011
None,251.88,0.0,0.0,1,Clear,sky is clear,2016-01-19 10:00:00,4416
None,289.35,0.0,0.0,90,Clouds,overcast clouds,2017-09-05 16:00:00,6572
None,295.47,0.0,0.0,0,Clear,Sky is Clear,2016-08-05 11:00:00,4694
None,294.3,0.0,0.0,40,Clouds,scattered clouds,2018-06-23 23:00:00,2484
None,297.11,0.0,0.0,1,Clear,sky is clear,2015-07-30 10:00:00,4448
None,268.9,0.0,0.0,90,Snow,heavy snow,2013-03-06 04:00:00,792
None,272.29,0.0,0.0,90,Rain,light rain,2018-03-20 15:00:00,5690
None,294.27,0.0,0.0,40,Clouds,scattered clouds,2016-06-27 20:00:00,2626
None,279.752,0.0,0.0,32,Clouds,scattered clouds,2016-10-31 06:00:00,5548
None,291.44,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 11:00:00,4983
None,288.0,0.0,0.0,1,Clear,sky is clear,2017-05-05 10:00:00,4861
None,289.26,0.25,0.0,0,Rain,light rain,2016-09-19 11:00:00,4343
None,278.59,0.0,0.0,90,Clouds,overcast clouds,2014-04-11 02:00:00,306
None,272.16,0.0,0.0,90,Snow,snow,2018-04-02 14:00:00,4750
None,269.01,0.0,0.0,75,Mist,mist,2016-02-15 10:00:00,4047
None,265.59,0.0,0.0,90,Clouds,overcast clouds,2014-02-15 22:00:00,2412
None,255.85,0.0,0.0,20,Clouds,few clouds,2012-12-26 10:00:00,3708
None,275.36,0.0,0.0,90,Mist,mist,2013-03-10 19:00:00,2743
None,254.96,0.0,0.0,90,Clouds,overcast clouds,2016-01-13 08:00:00,6191
None,280.41,0.0,0.0,90,Clouds,overcast clouds,2014-03-31 07:00:00,6318
None,281.91,0.0,0.0,1,Clear,sky is clear,2017-04-21 23:00:00,3193
None,279.61,0.0,0.0,75,Rain,moderate rain,2016-05-13 06:00:00,5592
None,265.34,0.0,0.0,90,Snow,light snow,2017-03-13 01:00:00,385
None,274.23,0.0,0.0,90,Drizzle,light intensity drizzle,2016-04-05 13:00:00,4876
None,281.03,0.0,0.0,1,Mist,mist,2015-09-11 07:00:00,6125
None,259.14,0.0,0.0,1,Clear,sky is clear,2013-02-17 21:00:00,2185
None,274.66,0.0,0.0,1,Clear,sky is clear,2013-04-16 03:00:00,303
None,280.58,0.0,0.0,1,Clear,sky is clear,2015-12-10 16:00:00,6614
None,273.13,0.0,0.0,90,Clouds,overcast clouds,2013-01-28 11:00:00,4033
None,283.6,0.0,0.0,1,Clear,sky is clear,2013-03-31 18:00:00,4246
None,269.7,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 02:00:00,279
None,273.94,0.0,0.0,75,Clouds,broken clouds,2018-04-09 21:00:00,2048
None,264.86,0.0,0.0,90,Mist,mist,2018-02-03 15:00:00,3716
None,291.69,0.38,0.0,75,Rain,moderate rain,2015-09-23 22:00:00,1561
None,271.65,0.0,0.0,1,Clear,sky is clear,2016-02-18 09:00:00,5036
None,278.58,0.0,0.0,90,Rain,light rain,2016-03-26 00:00:00,1328
None,275.62,0.0,0.0,1,Drizzle,light intensity drizzle,2016-04-01 01:00:00,458
None,266.53,0.0,0.0,75,Clouds,broken clouds,2017-12-20 04:00:00,905
None,292.52,0.0,0.0,20,Clouds,few clouds,2016-11-04 15:00:00,5600
None,287.82,0.0,0.0,1,Clear,sky is clear,2014-04-21 19:00:00,3221
None,273.68,0.0,0.0,90,Clouds,overcast clouds,2016-02-23 03:00:00,314
None,276.955,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 04:00:00,447
None,269.15,0.0,0.0,90,Mist,mist,2018-01-25 08:00:00,5616
None,255.03,0.0,0.0,1,Clear,sky is clear,2014-02-06 11:00:00,4601
None,292.46,0.0,0.0,90,Fog,fog,2017-09-12 10:00:00,4477
None,274.83,0.0,0.0,90,Clouds,overcast clouds,2013-10-23 16:00:00,6922
None,257.3,0.0,0.0,90,Snow,light snow,2017-12-28 06:00:00,3997
None,293.43,0.0,0.0,1,Clear,sky is clear,2018-07-11 02:00:00,321
None,282.46,0.0,0.0,32,Clouds,scattered clouds,2016-09-27 04:00:00,788
None,276.58,0.0,0.0,90,Rain,heavy intensity rain,2016-02-19 09:00:00,5170
None,291.58,0.0,0.0,40,Clouds,scattered clouds,2017-10-16 17:00:00,6057
None,301.01,0.0,0.0,75,Clouds,broken clouds,2018-08-18 18:00:00,4157
None,293.29,0.0,0.0,1,Mist,mist,2017-08-18 14:00:00,5611
None,286.66,0.76,0.0,92,Mist,mist,2013-06-10 09:00:00,4769
None,265.75,0.0,0.0,90,Clouds,overcast clouds,2018-01-27 23:00:00,2033
None,265.55,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 10:00:00,4902
None,297.86,0.43,0.0,75,Thunderstorm,proximity thunderstorm with rain,2015-09-16 22:00:00,1570
None,272.72,0.0,0.0,90,Mist,mist,2013-03-16 07:00:00,2224
None,296.44,0.0,0.0,0,Clear,Sky is Clear,2016-10-02 13:00:00,4044
None,300.07,0.0,0.0,0,Clear,Sky is Clear,2013-08-29 20:00:00,3325
None,271.04,0.0,0.0,90,Mist,mist,2013-02-11 01:00:00,252
None,277.02,0.0,0.0,90,Mist,mist,2017-10-26 19:00:00,3763
None,274.1,0.0,0.0,90,Clouds,overcast clouds,2013-01-17 10:00:00,4205
None,280.53,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 14:00:00,5411
None,274.67,0.0,0.0,90,Mist,mist,2013-01-12 03:00:00,353
None,276.48,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-02 01:00:00,363
None,272.02,0.0,0.0,90,Clouds,overcast clouds,2018-01-19 08:00:00,5673
None,289.95,0.0,0.0,1,Fog,fog,2018-07-23 07:00:00,6306
None,278.95,1.09,0.0,68,Rain,moderate rain,2013-10-18 01:00:00,424
None,274.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 18:00:00,4821
None,291.65,0.0,0.0,90,Rain,moderate rain,2017-08-26 20:00:00,3150
None,286.47,0.25,0.0,48,Rain,light rain,2013-07-28 22:00:00,2025
None,276.36,2.05,0.0,90,Rain,moderate rain,2014-03-27 14:00:00,5295
None,300.25,0.0,0.0,1,Clear,sky is clear,2015-08-02 13:00:00,3903
None,296.47,0.0,0.0,1,Clear,sky is clear,2016-09-03 17:00:00,3522
None,291.94,4.74,0.0,75,Rain,heavy intensity rain,2016-09-15 17:00:00,5272
None,297.08,0.0,0.0,90,Rain,light rain,2018-05-28 23:00:00,1141
None,297.88,0.0,0.0,0,Clear,Sky is Clear,2013-06-14 18:00:00,4628
None,279.83,0.0,0.0,40,Clouds,scattered clouds,2013-10-26 12:00:00,6116
None,262.14,0.0,0.0,64,Snow,light snow,2013-12-14 14:00:00,4687
None,287.43,0.0,0.0,1,Clear,sky is clear,2016-09-02 08:00:00,5143
None,296.99,0.0,0.0,1,Clear,sky is clear,2015-07-18 21:00:00,3338
None,293.57,0.0,0.0,36,Clouds,scattered clouds,2016-09-23 12:00:00,4500
None,273.55,0.0,0.0,5,Clear,sky is clear,2017-11-25 09:00:00,3054
None,268.9,0.0,0.0,90,Mist,mist,2013-03-05 19:00:00,2584
None,295.44,0.0,0.0,40,Clouds,scattered clouds,2018-09-23 14:00:00,4091
None,275.22,0.0,0.0,1,Clear,sky is clear,2017-10-11 04:00:00,872
None,269.29,0.0,0.0,90,Snow,snow,2016-02-07 19:00:00,1618
None,285.82,2.4,0.0,90,Rain,moderate rain,2016-04-21 11:00:00,4884
None,283.02,0.0,0.0,75,Rain,moderate rain,2016-11-28 07:00:00,6201
None,280.99,0.0,0.0,1,Clear,sky is clear,2013-03-30 19:00:00,3287
None,274.84,0.0,0.0,90,Rain,light rain,2016-12-01 05:00:00,2693
None,265.65,0.0,0.0,90,Snow,light snow,2013-12-22 11:00:00,3371
None,286.44,0.0,0.0,1,Clear,sky is clear,2017-09-26 23:00:00,1040
None,266.58,0.0,0.0,40,Haze,haze,2016-02-03 11:00:00,3571
None,287.28,0.0,0.0,40,Clouds,scattered clouds,2015-10-20 21:00:00,2469
None,297.36,0.0,0.0,20,Clouds,few clouds,2018-05-04 18:00:00,5024
None,286.02,0.0,0.0,0,Clear,Sky is Clear,2016-06-21 04:00:00,935
None,277.92900000000003,0.0,0.0,32,Clouds,scattered clouds,2016-10-14 07:00:00,6108
None,296.29,0.0,0.0,1,Haze,haze,2018-08-11 10:00:00,3971
None,288.73,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 06:00:00,1352
None,304.41,0.0,0.0,40,Clouds,scattered clouds,2018-09-16 14:00:00,3829
None,272.02,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 15:00:00,5839
None,271.95,0.0,0.0,90,Clouds,overcast clouds,2017-01-16 19:00:00,2332
None,292.1,0.0,0.0,1,Mist,mist,2017-07-11 01:00:00,392
None,297.09,0.0,0.0,1,Clear,sky is clear,2017-07-02 14:00:00,3842
None,259.36,0.0,0.0,90,Snow,light snow,2018-02-06 22:00:00,1652
None,287.86,0.0,0.0,20,Clouds,few clouds,2017-07-29 07:00:00,1365
None,273.64,0.0,0.0,1,Clear,sky is clear,2017-11-20 00:00:00,484
None,250.7,0.0,0.0,1,Clear,sky is clear,2013-01-02 05:00:00,2353
None,281.37,0.0,0.0,90,Clouds,overcast clouds,2017-10-26 16:00:00,6874
None,288.99,0.0,0.0,75,Mist,mist,2017-08-10 05:00:00,2986
None,261.87,0.0,0.0,1,Clear,sky is clear,2016-02-12 05:00:00,2514
None,295.93,0.0,0.0,1,Clear,sky is clear,2018-05-26 09:00:00,3360
None,270.94,0.0,0.0,75,Mist,mist,2018-01-25 22:00:00,2047
None,259.88,0.0,0.0,1,Clear,sky is clear,2018-02-12 00:00:00,502
None,296.5,0.0,0.0,56,Rain,moderate rain,2014-07-08 16:00:00,6705
None,269.08,0.0,0.0,90,Mist,mist,2018-01-25 06:00:00,5498
None,261.08,0.0,0.0,1,Clear,sky is clear,2013-03-23 05:00:00,734
None,256.16,0.0,0.0,1,Mist,mist,2017-01-15 01:00:00,962
None,285.36,0.0,0.0,90,Clouds,overcast clouds,2017-10-12 03:00:00,367
None,288.44,0.0,0.0,90,Haze,haze,2015-11-04 14:00:00,5226
None,272.62,0.0,0.0,5,Clear,sky is clear,2018-02-23 16:00:00,6368
None,290.95,0.0,0.0,1,Clear,sky is clear,2018-06-13 01:00:00,439
None,289.68,0.0,0.0,76,Clouds,broken clouds,2016-09-25 15:00:00,4787
None,281.15,0.0,0.0,1,Clear,sky is clear,2016-03-06 11:00:00,3902
None,278.49,0.0,0.0,40,Clouds,scattered clouds,2012-12-07 13:00:00,5727
None,271.93,0.0,0.0,1,Mist,mist,2016-03-10 23:00:00,1210
None,257.28,0.0,0.0,1,Clear,sky is clear,2018-02-22 06:00:00,5466
None,266.98,0.0,0.0,90,Clouds,overcast clouds,2012-11-24 10:00:00,3178
None,281.71,0.32,0.0,90,Rain,light rain,2014-04-12 06:00:00,1393
None,277.64,0.0,0.0,40,Mist,mist,2017-02-21 11:00:00,4621
None,272.98,0.0,0.0,90,Mist,mist,2016-01-08 09:00:00,4749
None,257.37,0.0,0.0,0,Clear,sky is clear,2014-01-31 18:00:00,5115
None,292.21,0.0,0.0,90,Thunderstorm,thunderstorm,2018-08-01 06:00:00,5431
None,295.58,0.0,0.0,92,Clouds,overcast clouds,2016-06-13 12:00:00,4974
None,285.28,0.64,0.0,90,Rain,light rain,2014-05-19 23:00:00,937
None,299.83,0.0,0.0,1,Clear,sky is clear,2015-07-14 18:00:00,4468
None,281.74,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 13:00:00,5383
None,274.28,0.0,0.0,90,Mist,mist,2016-12-23 13:00:00,4665
None,272.88,0.0,0.0,1,Mist,mist,2015-10-18 02:00:00,660
None,278.63,0.0,0.0,90,Rain,light rain,2013-04-25 18:00:00,5020
None,269.76,0.25,0.0,90,Rain,light rain,2014-03-17 10:00:00,3556
None,271.44,0.0,0.0,1,Clear,sky is clear,2018-04-04 18:00:00,4539
None,286.56,0.0,0.0,1,Mist,mist,2014-07-17 06:00:00,5907
None,276.35,0.0,0.0,90,Mist,mist,2013-11-20 23:00:00,1010
None,296.26,0.0,0.0,24,Clouds,few clouds,2013-07-10 05:00:00,3004
None,249.35,0.0,0.0,1,Mist,mist,2018-02-06 07:00:00,6067
None,260.5,0.25,0.0,64,Mist,mist,2013-12-08 20:00:00,2926
None,284.35,0.0,0.0,90,Clouds,overcast clouds,2015-10-05 11:00:00,4565
None,277.86,0.0,0.0,90,Rain,moderate rain,2013-04-09 04:00:00,737
None,250.86,0.0,0.0,1,Clear,sky is clear,2018-01-02 03:00:00,299
None,254.35,0.0,0.0,5,Clear,sky is clear,2018-02-04 20:00:00,1855
None,275.21,0.0,0.0,90,Mist,mist,2015-12-23 04:00:00,775
None,295.17,0.0,0.0,40,Clouds,scattered clouds,2015-07-18 09:00:00,3455
None,295.58,0.0,0.0,1,Clear,sky is clear,2015-07-20 10:00:00,4081
None,254.76,0.0,0.0,1,Clear,sky is clear,2018-01-12 01:00:00,335
None,256.62,0.0,0.0,40,Clouds,scattered clouds,2014-02-26 10:00:00,4254
None,265.18,0.0,0.0,90,Clouds,overcast clouds,2014-02-15 20:00:00,2631
None,270.65,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 12:00:00,3709
None,258.32,0.0,0.0,64,Clouds,broken clouds,2014-01-25 20:00:00,2691
None,295.51,0.0,0.0,8,Clear,sky is clear,2013-08-21 04:00:00,850
None,276.95,0.0,0.0,1,Clear,sky is clear,2017-04-02 06:00:00,1130
None,275.88,0.0,0.0,1,Clear,sky is clear,2016-05-02 05:00:00,2766
None,264.62,0.0,0.0,1,Clear,sky is clear,2017-02-25 04:00:00,643
None,295.8,0.0,0.0,1,Clear,sky is clear,2016-07-25 22:00:00,1898
None,266.87,0.0,0.0,90,Snow,light snow,2016-01-21 22:00:00,2010
None,265.53,0.0,0.0,75,Clouds,broken clouds,2012-12-06 06:00:00,5545
None,267.16,0.0,0.0,90,Clouds,overcast clouds,2016-01-22 18:00:00,4660
None,289.34,0.0,0.0,1,Clear,sky is clear,2015-08-04 01:00:00,386
None,286.69,0.0,0.0,75,Mist,mist,2017-09-04 18:00:00,3583
None,290.08,0.25,0.0,90,Thunderstorm,proximity thunderstorm,2015-08-19 01:00:00,400
None,284.26,0.0,0.0,56,Clouds,broken clouds,2016-10-01 04:00:00,512
None,294.65,0.0,0.0,40,Clouds,scattered clouds,2014-06-09 17:00:00,6236
None,288.51,0.0,0.0,92,Rain,light rain,2014-07-09 04:00:00,881
None,272.56,0.0,0.0,1,Fog,fog,2018-04-11 04:00:00,886
None,266.95,0.0,0.0,75,Snow,light snow,2017-12-21 11:00:00,4936
None,274.12,0.0,0.0,64,Snow,light snow,2014-01-16 07:00:00,5668
None,284.4,0.0,0.0,1,Clear,sky is clear,2013-10-25 22:00:00,3002
None,297.4,0.0,0.0,0,Clear,Sky is Clear,2013-06-18 11:00:00,4900
None,280.35,0.0,0.0,5,Clear,sky is clear,2017-03-27 21:00:00,2270
None,267.49,0.0,0.0,90,Mist,mist,2018-02-25 02:00:00,381
None,284.08,0.0,0.0,90,Rain,light rain,2017-03-06 09:00:00,4802
None,295.49,0.0,0.0,24,Clouds,few clouds,2016-09-24 16:00:00,4536
None,272.7,0.0,0.0,90,Snow,snow,2013-04-19 23:00:00,2043
None,298.4,0.0,0.0,1,Clear,sky is clear,2016-08-22 12:00:00,4518
None,298.34,0.0,0.0,1,Smoke,smoke,2018-08-18 12:00:00,4448
None,280.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 18:00:00,4378
None,279.33,1.25,0.0,40,Rain,moderate rain,2014-04-27 17:00:00,3439
None,291.04,0.0,0.0,0,Clear,Sky is Clear,2013-07-21 04:00:00,329
None,292.87,21.42,0.0,90,Thunderstorm,proximity thunderstorm,2013-07-14 07:00:00,1745
None,297.58,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 14:00:00,5530
None,298.08,0.0,0.0,1,Drizzle,light intensity drizzle,2017-07-25 22:00:00,1892
None,290.55,0.25,0.0,75,Rain,heavy intensity rain,2016-09-15 21:00:00,2385
None,267.15,0.0,0.0,90,Mist,mist,2016-01-21 00:00:00,539
None,282.16,0.0,0.0,1,Clear,sky is clear,2017-10-09 03:00:00,337
None,266.48,0.0,0.0,90,Mist,mist,2018-02-20 03:00:00,342
None,288.62,0.0,0.0,40,Clouds,scattered clouds,2018-07-18 07:00:00,6200
None,274.48,0.0,0.0,90,Drizzle,light intensity drizzle,2016-02-06 19:00:00,3996
None,290.8,0.25,0.0,56,Rain,light rain,2013-06-08 18:00:00,4058
None,291.38,0.0,0.0,90,Clouds,overcast clouds,2013-05-01 13:00:00,4923
None,293.49,0.0,0.0,1,Clear,sky is clear,2015-09-10 14:00:00,5334
None,259.29,0.0,0.0,40,Mist,mist,2013-03-08 06:00:00,5452
None,295.72,0.0,0.0,75,Rain,proximity shower rain,2017-08-05 18:00:00,4065
None,288.7,0.0,0.0,1,Mist,mist,2015-08-11 05:00:00,2981
None,275.22,0.0,0.0,90,Mist,mist,2016-11-24 13:00:00,2821
None,299.38,0.0,0.0,1,Clear,sky is clear,2015-07-17 12:00:00,5343
None,257.82,0.0,0.0,64,Snow,light snow,2013-12-23 01:00:00,362
None,282.63,0.25,0.0,1,Fog,fog,2014-06-08 03:00:00,414
None,295.44,0.0,0.0,1,Mist,mist,2018-07-05 03:00:00,338
None,257.64,0.0,0.0,64,Clouds,broken clouds,2013-12-12 03:00:00,350
None,290.53,0.0,0.0,90,Rain,heavy intensity rain,2017-10-03 01:00:00,332
None,276.86,1.7,0.0,90,Rain,moderate rain,2014-04-29 05:00:00,2705
None,293.43,0.0,0.0,1,Clear,sky is clear,2017-07-11 00:00:00,674
None,284.62,0.0,0.0,1,Clear,sky is clear,2013-09-13 23:00:00,1947
None,295.92,0.0,0.0,0,Clear,Sky is Clear,2013-06-23 22:00:00,2064
None,290.68,0.0,0.0,90,Mist,mist,2018-06-19 08:00:00,4851
None,297.82,0.0,0.0,1,Clear,sky is clear,2015-08-02 10:00:00,3194
None,294.82,0.0,0.0,20,Clouds,few clouds,2018-07-22 22:00:00,2224
None,293.73,0.0,0.0,1,Clear,sky is clear,2015-07-08 20:00:00,3090
None,263.24,0.0,0.0,1,Clear,sky is clear,2014-03-22 23:00:00,1870
None,260.84,0.0,0.0,75,Clouds,broken clouds,2012-12-24 09:00:00,2521
None,290.86,0.0,0.0,36,Clouds,scattered clouds,2016-06-14 00:00:00,692
None,291.42,0.0,0.0,75,Clouds,broken clouds,2017-06-29 04:00:00,1002
None,273.601,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 06:00:00,1439
None,287.65,0.0,0.0,1,Clear,sky is clear,2017-05-09 11:00:00,4695
None,294.595,0.0,0.0,36,Rain,light rain,2016-07-17 14:00:00,4278
None,287.07,0.0,0.0,90,Drizzle,drizzle,2013-05-22 14:00:00,5344
None,274.44,0.0,0.0,64,Mist,mist,2013-12-03 04:00:00,818
None,269.69,0.0,0.0,1,Clear,sky is clear,2018-03-31 14:00:00,4548
None,281.68,0.0,0.0,90,Rain,moderate rain,2013-04-22 17:00:00,5376
None,281.65,0.0,0.0,1,Clear,sky is clear,2017-04-28 15:00:00,6137
None,274.53,0.0,0.0,1,Mist,mist,2018-04-23 06:00:00,5769
None,276.61,0.0,0.0,1,Clear,sky is clear,2016-03-05 17:00:00,4769
None,269.79,0.0,0.0,1,Clear,sky is clear,2017-11-06 00:00:00,469
None,292.02,0.0,0.0,1,Mist,mist,2017-08-21 01:00:00,388
None,274.66,0.0,0.0,90,Rain,light rain,2013-03-10 09:00:00,2177
None,275.82,0.0,0.0,90,Mist,mist,2017-01-30 15:00:00,5400
None,291.81,0.0,0.0,1,Clear,sky is clear,2013-05-31 06:00:00,5868
None,274.97,0.0,0.0,1,Clear,sky is clear,2013-04-03 16:00:00,6545
None,274.22,0.0,0.0,90,Rain,moderate rain,2017-10-27 08:00:00,5159
None,291.58,0.0,0.0,88,Rain,light rain,2013-06-09 21:00:00,2322
None,287.17,0.0,0.0,1,Clear,sky is clear,2013-09-16 11:00:00,4585
None,275.42,0.0,0.0,90,Mist,mist,2017-11-04 10:00:00,3979
None,255.51,0.0,0.0,20,Clouds,few clouds,2014-02-26 23:00:00,1020
None,288.59,0.0,0.0,1,Clear,sky is clear,2017-05-14 02:00:00,628
None,274.79,0.0,0.0,90,Rain,moderate rain,2013-04-18 22:00:00,1532
None,296.17,0.0,0.0,12,Rain,light rain,2013-08-22 23:00:00,1425
None,278.16,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 10:00:00,4609
None,291.68,0.38,0.0,90,Rain,light rain,2015-09-23 23:00:00,984
None,252.27,0.0,0.0,1,Clear,sky is clear,2014-02-25 05:00:00,2583
None,285.61,0.0,0.0,1,Clear,sky is clear,2018-05-16 07:00:00,5988
None,271.75,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 04:00:00,885
None,299.08,0.0,0.0,0,Clear,Sky is Clear,2016-06-16 16:00:00,6456
None,259.59,0.0,0.0,90,Snow,light snow,2016-12-12 15:00:00,5338
None,279.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-24 06:00:00,6039
None,273.71,0.0,0.0,90,Drizzle,light intensity drizzle,2017-02-28 21:00:00,2890
None,290.21,1.78,0.0,1,Rain,moderate rain,2018-08-26 02:00:00,614
None,270.61,0.0,0.0,90,Clouds,overcast clouds,2017-11-11 03:00:00,541
None,287.03,0.0,0.0,75,Clouds,broken clouds,2016-05-01 13:00:00,4756
None,270.19,0.0,0.0,75,Clouds,broken clouds,2014-04-18 07:00:00,5677
None,272.08,0.0,0.0,90,Snow,snow,2013-04-12 09:00:00,5197
None,273.68,0.0,0.0,90,Snow,light snow,2018-01-22 05:00:00,2797
None,279.46,0.0,0.0,20,Clouds,few clouds,2018-09-28 06:00:00,5521
None,271.01,0.0,0.0,64,Clouds,broken clouds,2013-12-02 01:00:00,324
None,269.82,0.0,0.0,90,Mist,mist,2018-02-25 00:00:00,779
None,275.03,0.0,0.0,90,Rain,moderate rain,2012-10-26 11:00:00,5341
None,257.68,0.0,0.0,90,Mist,mist,2017-01-11 03:00:00,331
None,272.49,0.0,0.0,90,Mist,mist,2013-02-19 11:00:00,4493
None,284.61,0.51,0.0,90,Mist,mist,2014-05-20 07:00:00,6885
None,283.27,0.0,0.0,75,Clouds,broken clouds,2016-11-02 11:00:00,4301
None,275.98,0.0,0.0,1,Clear,sky is clear,2012-11-10 01:00:00,735
None,276.57,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 11:00:00,4113
State Fair,287.97,0.0,0.0,1,Clear,sky is clear,2015-08-27 00:00:00,605
None,255.82,0.0,0.0,40,Clouds,scattered clouds,2018-01-05 17:00:00,6185
None,284.88,0.0,0.0,75,Clouds,broken clouds,2017-05-02 13:00:00,4830
None,288.86,0.0,0.0,90,Haze,haze,2018-09-19 04:00:00,913
None,270.17,0.0,0.0,90,Mist,mist,2012-12-20 08:00:00,5444
None,281.65,0.0,0.0,90,Fog,fog,2017-04-03 10:00:00,3937
None,274.0,0.64,0.0,64,Mist,mist,2013-12-02 16:00:00,4895
None,292.03,0.0,0.0,40,Rain,heavy intensity rain,2018-05-05 20:00:00,2767
None,296.15,0.0,0.0,1,Clear,sky is clear,2018-07-14 23:00:00,2275
None,293.36,0.0,0.0,5,Clear,sky is clear,2017-05-13 22:00:00,3327
None,277.31,0.0,0.0,90,Mist,mist,2013-01-12 22:00:00,2101
None,258.9,0.0,0.0,64,Clouds,broken clouds,2013-12-29 05:00:00,484
None,271.36,0.0,0.0,1,Clear,sky is clear,2018-03-16 11:00:00,5056
None,295.52,0.0,0.0,75,Clouds,broken clouds,2014-07-20 00:00:00,1632
None,271.25,0.0,0.0,1,Clear,sky is clear,2016-04-05 04:00:00,833
None,280.65,0.0,0.0,90,Mist,mist,2012-12-02 17:00:00,3938
None,268.89,0.0,0.0,90,Mist,mist,2012-12-17 10:00:00,4384
None,276.98,0.0,0.0,90,Clouds,overcast clouds,2012-11-07 21:00:00,2347
None,301.14,0.0,0.0,20,Clouds,few clouds,2017-09-22 12:00:00,5319
None,277.58,0.0,0.0,1,Clear,sky is clear,2018-04-17 15:00:00,5844
None,275.48,0.0,0.0,90,Rain,moderate rain,2016-12-25 23:00:00,980
None,289.06,0.0,0.0,90,Mist,mist,2016-08-28 07:00:00,1228
None,298.15,0.0,0.0,0,Clear,Sky is Clear,2016-06-12 17:00:00,4133
None,267.23,0.0,0.0,90,Snow,heavy snow,2013-02-23 09:00:00,3524
None,287.27,0.25,0.0,92,Rain,light rain,2013-10-03 14:00:00,5272
None,256.32,0.0,0.0,64,Clouds,broken clouds,2014-01-24 00:00:00,594
None,272.42,0.0,0.0,90,Snow,light snow,2017-03-01 18:00:00,4755
None,276.793,0.0,0.0,64,Clouds,broken clouds,2014-01-19 00:00:00,1236
None,281.52,0.0,0.0,90,Clouds,overcast clouds,2018-09-26 04:00:00,890
None,272.42,0.0,0.0,75,Snow,light snow,2016-04-02 06:00:00,1467
None,273.15,0.0,0.0,1,Clear,sky is clear,2017-03-08 15:00:00,5956
None,285.69,0.0,0.0,90,Clouds,overcast clouds,2018-09-21 15:00:00,5973
None,291.15,0.0,0.0,40,Mist,mist,2017-09-14 07:00:00,6481
None,266.1,0.0,0.0,1,Clear,sky is clear,2014-03-16 12:00:00,4331
None,276.153,0.0,0.0,56,Clouds,broken clouds,2016-10-20 21:00:00,2295
None,292.3,0.0,0.0,92,Clouds,overcast clouds,2013-08-03 21:00:00,2989
None,279.3,0.0,0.0,90,Rain,moderate rain,2017-04-26 03:00:00,344
None,291.44,0.0,0.0,40,Clouds,scattered clouds,2018-09-23 22:00:00,1635
None,273.85,0.0,0.0,90,Clouds,overcast clouds,2014-03-21 07:00:00,6177
None,277.08,0.0,0.0,90,Clouds,overcast clouds,2017-03-26 13:00:00,4439
